"region","regioncode","prefecture","commune","canton","code_canton","code","localite_name","localites","locationcode","idcentre","centres"
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2699,KOTIMONA,KOTIMONA-EPP ATIDOME,"000014413","14413",EPP ATIDOME
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2700,GBATANAGUE,GBATANAGUE-EPP ATITSOVI COPE,"000014414","14414",EPP ATITSOVI COPE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2704,WAGANTE,WAGANTE-EPP EBAFEI,"000014415","14415",EPP EBAFEI
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2709,TCHIMBIANGOU,TCHIMBIANGOU-EPP DJAKPATA COPE,"000014416","14416",EPP DJAKPATA COPE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2727,NAKPALI I,NAKPALI I-EPP NA'GBENYA COPE,"000014417","14417",EPP NA'GBENYA COPE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2731,SAMBONA,SAMBONA-EPP TCHEKOUNI COPE,"000014418","14418",EPP TCHEKOUNI COPE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2683,KOUNKOMONI,KOUNKOMONI-EDIL KOPE YEYE,"000014420","14420",EDIL KOPE YEYE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2736,DONTOUGOU,DONTOUGOU-MAGASIN SOTOCO ZITSOU,"000014421","14421",MAGASIN SOTOCO ZITSOU
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2713,NAKPALI III,NAKPALI III-EGLISE PENTECOTE FOULANI KOPE,"000014422","14422",EGLISE PENTECOTE FOULANI KOPE
SAVANES,R5,TONE,TONE 3,TAMI,CNT396,L2708,KOUNKONGUE,KOUNKONGUE-EPP DJAGA,"000014423","14423",EPP DJAGA
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2711,YOBRE I,YOBRE I-EGLISE DES ASSEMBLEES DE DIEU ADEKPE,"000014424","14424",EGLISE DES ASSEMBLEES DE DIEU ADEKPE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2716,NAKPALI II,NAKPALI II-EGLISE AD HEKPE,"000014425","14425",EGLISE AD HEKPE
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2739,POUSSA,POUSSA-EPP ETOE,"000014426","14426",EPP ETOE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2740,TCHANDANA,TCHANDANA-EPP HAITO,"000014427","14427",EPP HAITO
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2756,NAMON-DOUGBA II,NAMON-DOUGBA II-EPP KALABE,"000014428","14428",EPP KALABE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2743,NAMPANTE,NAMPANTE-EPP TOKLOLO,"000014429","14429",EPP TOKLOLO
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2744,TCHANKOUNKONKONGUE,TCHANKOUNKONKONGUE-EPP ADAH,"000014430","14430",EPP ADAH
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2748,BOANABE,BOANABE-EPP AGOKPA,"000014432","14432",EPP AGOKPA
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2757,GNABADJOANI I,GNABADJOANI I-EPP KALAGORO,"000014433","14433",EPP KALAGORO
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2758,KOUNKOMONTE,KOUNKOMONTE-EPP KOKPLI,"000014434","14434",EPP KOKPLI
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2760,GNABADJOANI II,GNABADJOANI II-EPP KOUBOKOUNA,"000014435","14435",EPP KOUBOKOUNA
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2766,NIOUKPOURMA-BAS,NIOUKPOURMA-BAS-EPP POUDE,"000014436","14436",EPP POUDE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2767,NABOULPIONGUE,NABOULPIONGUE-EPP SIKPEVITA,"000014437","14437",EPP SIKPEVITA
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2768,NAMATOLIGUE,NAMATOLIGUE-EPP TAFIA,"000014438","14438",EPP TAFIA
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2754,TOUMANGUE-CENTRE,TOUMANGUE-CENTRE-EPP WAHALA G/A,"000014439","14439",EPP WAHALA G/A
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2754,TOUMANGUE-CENTRE,TOUMANGUE-CENTRE-EPP WAHALA G/B,"000014440","14440",EPP WAHALA G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2753,NAGBANGOU II,NAGBANGOU II-EPE DINDOU,"000014441","14441",EPE DINDOU
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2765,DADONGUE,DADONGUE-EPE WAHALA,"000014443","14443",EPE WAHALA
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2764,GNONGOU I,GNONGOU I-LYCEE WAHALA,"000014445","14445",LYCEE WAHALA
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2770,SEO-SAMBIANI II,SEO-SAMBIANI II-EPP YELENEKE COPE,"000014446","14446",EPP YELENEKE COPE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2749,NAMPANTE,NAMPANTE-EPP AKANA COPE,"000014447","14447",EPP AKANA COPE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2750,MANDIME I,MANDIME I-EPP AMOUTO,"000014448","14448",EPP AMOUTO
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2755,NAMON-DOUGBA I,NAMON-DOUGBA I-EPP GOTHA KABYE,"000014449","14449",EPP GOTHA KABYE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2763,NAGBANGOU I,NAGBANGOU I-EPP KPEDJI COPE,"000014450","14450",EPP KPEDJI COPE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2769,KOURDJOAK I,KOURDJOAK I-EPE EVANGELIQUE DE WUILEHOE,"000014451","14451",EPE EVANGELIQUE DE WUILEHOE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2737,KINKANGBANE,KINKANGBANE-EPP AGODOME 1,"000014452","14452",EPP AGODOME 1
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2737,KINKANGBANE,KINKANGBANE-EPP AGODOME 2,"000014453","14453",EPP AGODOME 2
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2738,NAKRE CENTRE,NAKRE CENTRE-EPP BAYA COPE,"000014454","14454",EPP BAYA COPE
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2741,NAYENGUE I,NAYENGUE I-EPP HAYEFO,"000014455","14455",EPP HAYEFO
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2742,TINDJOTE,TINDJOTE-EPP KPEGNON ADJA,"000014456","14456",EPP KPEGNON ADJA
SAVANES,R5,TONE,TONE 2,NAKI-OUEST,CNT391,L2745,SANLEGUIGBONGUE,SANLEGUIGBONGUE-EPP AFIDEGNIGBAN,"000014457","14457",EPP AFIDEGNIGBAN
SAVANES,R5,TONE,TONE 2,NAMARE,CNT392,L2752,GROUPEMENT PEUHL GNABADJOANI,GROUPEMENT PEUHL GNABADJOANI-EPP BATO,"000014459","14459",EPP BATO
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2762,GNABADJOANI I,GNABADJOANI I-EPP KPAMBIRIBI-LAFELA,"000014460","14460",EPP KPAMBIRIBI-LAFELA
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2761,MORDJOAK,MORDJOAK-EGLISE AD KPAMBIRIBI,"000014461","14461",EGLISE AD KPAMBIRIBI
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2808,NANYEME,NANYEME-EPC GOVU,"000014462","14462",EPC GOVU
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2786,GNOUNYATIGOU,GNOUNYATIGOU-EPC NOGO,"000014463","14463",EPC NOGO
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2771,GOANI,GOANI-EPP GBALAVE,"000014464","14464",EPP GBALAVE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2803,KONSOGOU,KONSOGOU-EPP NYIVE,"000014465","14465",EPP NYIVE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2795,TOUTOUGOU,TOUTOUGOU-EPP TOME,"000014466","14466",EPP TOME
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2798,DJAKPERNAGUE,DJAKPERNAGUE-EPP TOVE G/B,"000014467","14467",EPP TOVE G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2773,DABATE,DABATE-EPP VOLOVE,"000014468","14468",EPP VOLOVE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2806,KAMBERE,KAMBERE-EPP WOME,"000014469","14469",EPP WOME
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2775,BEOUGUE-NAG I,BEOUGUE-NAG I-EPC HANYIGBA TODZI,"000014470","14470",EPC HANYIGBA TODZI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2806,KAMBERE,KAMBERE-EPC WOME,"000014471","14471",EPC WOME
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2789,TOUTOUGOU II,TOUTOUGOU II-EPE TEMPLE,"000014472","14472",EPE TEMPLE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2791,KAMBERE I,KAMBERE I-LYCEE ZOMAYI,"000014473","14473",LYCEE ZOMAYI
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2774,KOURDJOAK II,KOURDJOAK II-EPP HANYIGBA DUGAA,"000014474","14474",EPP HANYIGBA DUGAA
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2776,DJAPIENI II,DJAPIENI II-EPP KPADAPE G/A,"000014475","14475",EPP KPADAPE G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2778,BEOUGUE-NAG II,BEOUGUE-NAG II-CEG YEVIEPE-NYIVE,"000014476","14476",CEG YEVIEPE-NYIVE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2793,KPIMBONOU,KPIMBONOU-CEG AGRIPA TODZI,"000014477","14477",CEG AGRIPA TODZI
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2794,NANKPIN-PAG,NANKPIN-PAG-EPP TCHOKPOKOFE,"000014478","14478",EPP TCHOKPOKOFE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2797,DJAKPERHAGUE,DJAKPERHAGUE-EPP TOVE G/A,"000014479","14479",EPP TOVE G/A
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2800,NANKPIN II,NANKPIN II-LYCEE TOVE RAIL,"000014480","14480",LYCEE TOVE RAIL
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2801,NANOUME II,NANOUME II-EPP FIOMAKETODZI,"000014481","14481",EPP FIOMAKETODZI
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2802,SANKARGBANGUE,SANKARGBANGUE-EPP KLO MAYONDI G/A,"000014482","14482",EPP KLO MAYONDI G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2809,KAMBERE II,KAMBERE II-EPP YOKELE G/A,"000014483","14483",EPP YOKELE G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2779,KPEBIG-DJOAL,KPEBIG-DJOAL-EPP AGOGOME G/A,"000014484","14484",EPP AGOGOME G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2779,KPEBIG-DJOAL,KPEBIG-DJOAL-EPP AGOGOME G/B,"000014485","14485",EPP AGOGOME G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2780,YENYANE I,YENYANE I-EPP KPALIME ATAKPAMEKODZI G/A,"000014486","14486",EPP KPALIME ATAKPAMEKODZI G/A
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2780,YENYANE I,YENYANE I-EPP KPALIME ATAKPAMEKODZI G/B,"000014487","14487",EPP KPALIME ATAKPAMEKODZI G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2780,YENYANE I,YENYANE I-EPP KPALIME ATAKPAMEKODZI G/C,"000014488","14488",EPP KPALIME ATAKPAMEKODZI G/C
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2780,YENYANE I,YENYANE I-EPP KPALIME ATAKPAMEKODZI G/D,"000014489","14489",EPP KPALIME ATAKPAMEKODZI G/D
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2781,BABOGOU II,BABOGOU II-EPP KPALIME CENTRALE G/A,"000014490","14490",EPP KPALIME CENTRALE G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2781,BABOGOU II,BABOGOU II-EPP KPALIME CENTRALE G/B,"000014491","14491",EPP KPALIME CENTRALE G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2781,BABOGOU II,BABOGOU II-EPP KPALIME CENTRALEC,"000014492","14492",EPP KPALIME CENTRALEC
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2782,KOUNKOGUE,KOUNKOGUE-EPP DZODZEKODZI G/A,"000014493","14493",EPP DZODZEKODZI G/A
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2782,KOUNKOGUE,KOUNKOGUE-EPP DZODZEKODZI G/B,"000014494","14494",EPP DZODZEKODZI G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2782,KOUNKOGUE,KOUNKOGUE-EPP DZODZEKODZI G/C,"000014495","14495",EPP DZODZEKODZI G/C
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2783,NAMONNA,NAMONNA-EPP KLIGUEKODZI G/A,"000014496","14496",EPP KLIGUEKODZI G/A
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2783,NAMONNA,NAMONNA-EPP KLIGUEKODZI G/B,"000014497","14497",EPP KLIGUEKODZI G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2784,TOULONGUE,TOULONGUE-COLLEGE PROTESTANT D'AGOME KPA,"000014498","14498",COLLEGE PROTESTANT D'AGOME KPA
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2785,NANERGOU CENTRE,NANERGOU CENTRE-EPP KPALIME LOM NAVA G/A,"000014499","14499",EPP KPALIME LOM NAVA G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2785,NANERGOU CENTRE,NANERGOU CENTRE-EPP KPALIME LOM NAVA G/B,"000014500","14500",EPP KPALIME LOM NAVA G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2787,DJAPIENI I,DJAPIENI I-EPE NUMETUKODZI G/A,"000014501","14501",EPE NUMETUKODZI G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2787,DJAPIENI I,DJAPIENI I-EPE NUMETUKODZI G/B,"000014502","14502",EPE NUMETUKODZI G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2787,DJAPIENI I,DJAPIENI I-EPP KPALIME G/ARE G/A,"000014503","14503",EPP KPALIME G/ARE G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2787,DJAPIENI I,DJAPIENI I-EPP KPALIME GARE G/B,"000014504","14504",EPP KPALIME GARE G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2788,YOBLITONGUE,YOBLITONGUE-EPP KPALIME NYIVEME G/A,"000014505","14505",EPP KPALIME NYIVEME G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2788,YOBLITONGUE,YOBLITONGUE-EPP KPALIME NYIVEME G/B,"000014506","14506",EPP KPALIME NYIVEME G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2788,YOBLITONGUE,YOBLITONGUE-EPP KPALIME NYIVEME G/C,"000014507","14507",EPP KPALIME NYIVEME G/C
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2790,BABOGOU I,BABOGOU I-EPC TSIHINU G/A,"000014508","14508",EPC TSIHINU G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2790,BABOGOU I,BABOGOU I-EPC TSIHINU G/B,"000014509","14509",EPC TSIHINU G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2791,KAMBERE I,KAMBERE I-EPP ZOMAYI G/A,"000014510","14510",EPP ZOMAYI G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2791,KAMBERE I,KAMBERE I-EPP ZOMAYI G/B,"000014511","14511",EPP ZOMAYI G/B
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2791,KAMBERE I,KAMBERE I-EPP ZOMAYI G/C,"000014512","14512",EPP ZOMAYI G/C
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2792,GROUPEMENT PEUHL,GROUPEMENT PEUHL-EPP KPELE ADETA ZONGO G/A,"000014513","14513",EPP KPELE ADETA ZONGO G/A
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2792,GROUPEMENT PEUHL,GROUPEMENT PEUHL-EPP KPELE ADETA ZONGO G/B,"000014514","14514",EPP KPELE ADETA ZONGO G/B
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2772,DAKPOGUE,DAKPOGUE-EPC GBALAVE AVENON,"000014515","14515",EPC GBALAVE AVENON
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2777,GROUPEMENT MOSSI,GROUPEMENT MOSSI-EPC KPADAPE,"000014516","14516",EPC KPADAPE
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2799,NANKPIN I,NANKPIN I-EPE TOVE,"000014518","14518",EPE TOVE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2804,TANGNIKPEOG,TANGNIKPEOG-EPP NYIVE KALAKALA,"000014519","14519",EPP NYIVE KALAKALA
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2807,YAMBANGBANGUE,YAMBANGBANGUE-EPP KPALIME DANYINU,"000014520","14520",EPP KPALIME DANYINU
SAVANES,R5,TONE,TONE 3,NIOUKPOURMA,CNT395,L2805,YENYANE II,YENYANE II-EPP NYIVE LONTO DZOGBE,"000014521","14521",EPP NYIVE LONTO DZOGBE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2815,TANTOADRE II,TANTOADRE II-EPP KPIME TODZI,"000014522","14522",EPP KPIME TODZI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2822,SIBORTOTI,SIBORTOTI-LYCEE LAVIE,"000014523","14523",LYCEE LAVIE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2810,NANOUME,NANOUME-CEGIL AGOTIME KOPE,"000014524","14524",CEGIL AGOTIME KOPE
SAVANES,R5,TONE,TONE 2,NANERGOU,CNT393,L2811,NAKORGOU,NAKORGOU-EPP BLIFU G/B,"000014525","14525",EPP BLIFU G/B
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2817,TANTIGOU PEUHL,TANTIGOU PEUHL-EPC LAVIE DZOGAGBE,"000014526","14526",EPC LAVIE DZOGAGBE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2818,NASSABLE,NASSABLE-EPP LAVIE AGOVIEPE,"000014527","14527",EPP LAVIE AGOVIEPE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2819,TANNINKAOG,TANNINKAOG-EPP LAVIE ALLOH,"000014528","14528",EPP LAVIE ALLOH
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2820,NAKOLGOU,NAKOLGOU-EPP LAVIE G/A,"000014529","14529",EPP LAVIE G/A
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2820,NAKOLGOU,NAKOLGOU-EPP LAVIE G/B,"000014530","14530",EPP LAVIE G/B
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2812,NAGKPAGLI,NAGKPAGLI-EPP KPIME DZOKOTO,"000014531","14531",EPP KPIME DZOKOTO
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2813,KARSOME,KARSOME-EPP KPIME KOFEGAN,"000014532","14532",EPP KPIME KOFEGAN
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2814,DJABARGOU,DJABARGOU-EPP KPIME SEVA G/A,"000014533","14533",EPP KPIME SEVA G/A
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2814,DJABARGOU,DJABARGOU-EPP KPIME SEVA G/B,"000014534","14534",EPP KPIME SEVA G/B
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2816,TANTOADRE I,TANTOADRE I-EPP KPIME TOMEGBE G/A,"000014535","14535",EPP KPIME TOMEGBE G/A
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2816,TANTOADRE I,TANTOADRE I-EPP KPIME TOMEGBE G/B,"000014536","14536",EPP KPIME TOMEGBE G/B
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2822,SIBORTOTI,SIBORTOTI-EPP LAVIE APEDOME,"000014537","14537",EPP LAVIE APEDOME
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2821,NAPIEMBOUGOU,NAPIEMBOUGOU-EPC SAINT JOSEPH TSAVANYA,"000014538","14538",EPC SAINT JOSEPH TSAVANYA
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2827,WORGOU,WORGOU-CEG KPODZI,"000014539","14539",CEG KPODZI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2829,KOMBONLOAGA,KOMBONLOAGA-CEG KUMA-ADAME,"000014540","14540",CEG KUMA-ADAME
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2827,WORGOU,WORGOU-LYCEE DE KPODZI,"000014541","14541",LYCEE DE KPODZI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2829,KOMBONLOAGA,KOMBONLOAGA-EPP KUMA ADAME G/A,"000014542","14542",EPP KUMA ADAME G/A
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2829,KOMBONLOAGA,KOMBONLOAGA-EPP KUMA ADAME G/B,"000014543","14543",EPP KUMA ADAME G/B
SAVANES,R5,TONE,TONE 1,KOURIENTRE,CNT386,L2830,KPONG MOSSI,KPONG MOSSI-CEG KUMA-APEYEME,"000014544","14544",CEG KUMA-APEYEME
SAVANES,R5,TONE,TONE 1,KOURIENTRE,CNT386,L2831,KANKANDJINGUE CENTRE,KANKANDJINGUE CENTRE-EPP KUMA APOTI,"000014545","14545",EPP KUMA APOTI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2832,BODJOBAL,BODJOBAL-EPC KUMA BALA,"000014546","14546",EPC KUMA BALA
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2833,BOGLIA,BOGLIA-EPC KUMA DOVOTA,"000014547","14547",EPC KUMA DOVOTA
SAVANES,R5,TONE,TONE 1,KOURIENTRE,CNT386,L2834,KPONG II,KPONG II-EPP KUMA DUNYO,"000014548","14548",EPP KUMA DUNYO
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2835,KOABOATO,KOABOATO-EPP KUMA KONDA,"000014549","14549",EPP KUMA KONDA
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2836,KONI,KONI-EPP KUMA TOKPLI,"000014550","14550",EPP KUMA TOKPLI
SAVANES,R5,TONE,TONE 1,POISSONGUI,CNT389,L2837,BOLA III,BOLA III-EPC KUMA TSAME TOTSI,"000014551","14551",EPC KUMA TSAME TOTSI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2823,YALBONGBANGUE,YALBONGBANGUE-EPP AGOME ANEDI,"000014552","14552",EPP AGOME ANEDI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2824,NADEGRE,NADEGRE-EPE AGOME TOMEGBE,"000014553","14553",EPE AGOME TOMEGBE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2824,NADEGRE,NADEGRE-EPP AGOME DZOGBEMEB,"000014554","14554",EPP AGOME DZOGBEMEB
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2824,NADEGRE,NADEGRE-EPP AGOME DZOGBEME G/A,"000014555","14555",EPP AGOME DZOGBEME G/A
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2824,NADEGRE,NADEGRE-EPP AGOME TOMEGBE G/B,"000014556","14556",EPP AGOME TOMEGBE G/B
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2825,SIBORTOTI II,SIBORTOTI II-EPP AGOME TSIHI,"000014557","14557",EPP AGOME TSIHI
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2826,NAGBONGOU,NAGBONGOU-EPE AGOME YOH,"000014558","14558",EPE AGOME YOH
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2827,WORGOU,WORGOU-EPP AGOME KPODZI G/A,"000014559","14559",EPP AGOME KPODZI G/A
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2827,WORGOU,WORGOU-EPP AGOME KPODZI G/B,"000014560","14560",EPP AGOME KPODZI G/B
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2827,WORGOU,WORGOU-EPP KPODZI NYEKONAKPOE ANCIEN EPP AGOME KPODZI G/C,"000014561","14561",EPP KPODZI NYEKONAKPOE ANCIEN EPP AGOME KPODZI G/C
SAVANES,R5,TONE,TONE 1,POISSONGUI,CNT389,L2828,KANYIERMANE,KANYIERMANE-EPC AGOME KUSUNTU,"000014562","14562",EPC AGOME KUSUNTU
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2827,WORGOU,WORGOU-JEP KPODZI NYEKONAKPOE,"000014563","14563",JEP KPODZI NYEKONAKPOE
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2846,BOUMONGA,BOUMONGA-EPC AZIOLETSU,"000014564","14564",EPC AZIOLETSU
SAVANES,R5,TONE,TONE 1,POISSONGUI,CNT389,L2861,POISSONGUI-TALGUIBOUNDE,POISSONGUI-TALGUIBOUNDE-EPP KPELE BEME TODZI,"000014565","14565",EPP KPELE BEME TODZI
SAVANES,R5,TONE,TONE 1,KOURIENTRE,CNT386,L2862,KOTOURE GUILLAUME,KOTOURE GUILLAUME-EPP KPELE BODZE G/A,"000014566","14566",EPP KPELE BODZE G/A
SAVANES,R5,TONE,TONE 1,POISSONGUI,CNT389,L2867,SINANGBONG,SINANGBONG-EPP KPELE TSIKO,"000014567","14567",EPP KPELE TSIKO
SAVANES,R5,TONE,TONE 1,KOURIENTRE,CNT386,L2854,KPONG I,KPONG I-EPP KPELE GOVIE KONDA,"000014568","14568",EPP KPELE GOVIE KONDA
SAVANES,R5,TONE,TONE 1,DAPAONG,CNT385,L2855,DAPAONKPERGOU,DAPAONKPERGOU-EPP KPELE GOVIE KONDA TODZI,"000014569","14569",EPP KPELE GOVIE KONDA TODZI
SAVANES,R5,TONE,TONE 1,PANA,CNT388,L2856,KOUMBOGOU,KOUMBOGOU-EPC NDE ADETA,"000014570","14570",EPC NDE ADETA
