code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
L6295,YOBOME,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L6295,YOBOME,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L6296,LOGUI,5,Locality,CNT207,eng,t,superadmin,2021-11-25 01:30:04.082
L6296,LOGUI,5,Localit̩,CNT207,fra,t,superadmin,2021-11-25 01:30:04.082
L6303,ABOBO,5,Locality,CNT207,eng,t,superadmin,2021-11-25 01:30:04.082
L6303,ABOBO,5,Localit̩,CNT207,fra,t,superadmin,2021-11-25 01:30:04.082
L6308,EZOR,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L6308,EZOR,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L6309,ZIOGBA,5,Locality,CNT207,eng,t,superadmin,2021-11-25 01:30:04.082
L6309,ZIOGBA,5,Localit̩,CNT207,fra,t,superadmin,2021-11-25 01:30:04.082
L6310,DEKPO,5,Locality,CNT207,eng,t,superadmin,2021-11-25 01:30:04.082
L6310,DEKPO,5,Localit̩,CNT207,fra,t,superadmin,2021-11-25 01:30:04.082
L6347,YOVOKOME,5,Locality,CNT229,eng,t,superadmin,2021-11-25 01:30:04.082
L6347,YOVOKOME,5,Localit̩,CNT229,fra,t,superadmin,2021-11-25 01:30:04.082
L6654,TEMEDJA,5,Locality,CNT257,eng,t,superadmin,2021-11-25 01:30:04.082
L6654,TEMEDJA,5,Localit̩,CNT257,fra,t,superadmin,2021-11-25 01:30:04.082
L6846,NYAMASSILA,5,Locality,CNT276,eng,t,superadmin,2021-11-25 01:30:04.082
L6846,NYAMASSILA,5,Localit̩,CNT276,fra,t,superadmin,2021-11-25 01:30:04.082
L7345,DJAMA,5,Locality,CNT314,eng,t,superadmin,2021-11-25 01:30:04.082
L7345,DJAMA,5,Localit̩,CNT314,fra,t,superadmin,2021-11-25 01:30:04.082
L7354,KETA,5,Locality,CNT315,eng,t,superadmin,2021-11-25 01:30:04.082
L7354,KETA,5,Localit̩,CNT315,fra,t,superadmin,2021-11-25 01:30:04.082
L7362,SADA,5,Locality,CNT314,eng,t,superadmin,2021-11-25 01:30:04.082
L7362,SADA,5,Localit̩,CNT314,fra,t,superadmin,2021-11-25 01:30:04.082
L7678,DALWAK,5,Locality,CNT385,eng,t,superadmin,2021-11-25 01:30:04.082
L7678,DALWAK,5,Localit̩,CNT385,fra,t,superadmin,2021-11-25 01:30:04.082
L7679,KOUNTONG BONG,5,Locality,CNT385,eng,t,superadmin,2021-11-25 01:30:04.082
L7679,KOUNTONG BONG,5,Localit̩,CNT385,fra,t,superadmin,2021-11-25 01:30:04.082
L7680,NANSONGUE,5,Locality,CNT399,eng,t,superadmin,2021-11-25 01:30:04.082
L7680,NANSONGUE,5,Localit̩,CNT399,fra,t,superadmin,2021-11-25 01:30:04.082
L7681,DIDAGOU,5,Locality,CNT385,eng,t,superadmin,2021-11-25 01:30:04.082
L7681,DIDAGOU,5,Localit̩,CNT385,fra,t,superadmin,2021-11-25 01:30:04.082
L7682,NATINGA,5,Locality,CNT335,eng,t,superadmin,2021-11-25 01:30:04.082
L7682,NATINGA,5,Localit̩,CNT335,fra,t,superadmin,2021-11-25 01:30:04.082
L7683,BADORE,5,Locality,CNT385,eng,t,superadmin,2021-11-25 01:30:04.082
L7683,BADORE,5,Localit̩,CNT385,fra,t,superadmin,2021-11-25 01:30:04.082
L7684,KOLG,5,Locality,CNT384,eng,t,superadmin,2021-11-25 01:30:04.082
L7684,KOLG,5,Localit̩,CNT384,fra,t,superadmin,2021-11-25 01:30:04.082
L7685,KONGBANE,5,Locality,CNT385,eng,t,superadmin,2021-11-25 01:30:04.082
L7685,KONGBANE,5,Localit̩,CNT385,fra,t,superadmin,2021-11-25 01:30:04.082
L7686,SANSANNE-MANGO,5,Locality,CNT354,eng,t,superadmin,2021-11-25 01:30:04.082
L7686,SANSANNE-MANGO,5,Localit̩,CNT354,fra,t,superadmin,2021-11-25 01:30:04.082
L7687,GANDO,5,Locality,CNT361,eng,t,superadmin,2021-11-25 01:30:04.082
L7687,GANDO,5,Localit̩,CNT361,fra,t,superadmin,2021-11-25 01:30:04.082
L7688,NATCHABOU,5,Locality,CNT354,eng,t,superadmin,2021-11-25 01:30:04.082
L7688,NATCHABOU,5,Localit̩,CNT354,fra,t,superadmin,2021-11-25 01:30:04.082
L7689,NAKPIEKOU,5,Locality,CNT355,eng,t,superadmin,2021-11-25 01:30:04.082
L7689,NAKPIEKOU,5,Localit̩,CNT355,fra,t,superadmin,2021-11-25 01:30:04.082
L7690,NAKPARE,5,Locality,CNT366,eng,t,superadmin,2021-11-25 01:30:04.082
L7690,NAKPARE,5,Localit̩,CNT366,fra,t,superadmin,2021-11-25 01:30:04.082
L7691,TANDJOUARE-CENTRE,5,Locality,CNT368,eng,t,superadmin,2021-11-25 01:30:04.082
L7691,TANDJOUARE-CENTRE,5,Localit̩,CNT368,fra,t,superadmin,2021-11-25 01:30:04.082
L7692,DOGBOAGUE,5,Locality,CNT359,eng,t,superadmin,2021-11-25 01:30:04.082
L7692,DOGBOAGUE,5,Localit̩,CNT359,fra,t,superadmin,2021-11-25 01:30:04.082
L7693,KOKNOGO,5,Locality,CNT337,eng,t,superadmin,2021-11-25 01:30:04.082
L7693,KOKNOGO,5,Localit̩,CNT337,fra,t,superadmin,2021-11-25 01:30:04.082
L7694,DAWAGA,5,Locality,CNT362,eng,t,superadmin,2021-11-25 01:30:04.082
L7694,DAWAGA,5,Localit̩,CNT362,fra,t,superadmin,2021-11-25 01:30:04.082
L7695,AMOUSSIME,5,Locality,CNT195,eng,t,superadmin,2021-11-25 01:30:04.082
L7695,AMOUSSIME,5,Localit̩,CNT195,fra,t,superadmin,2021-11-25 01:30:04.082
L7696,ADETI-KONDJI,5,Locality,CNT195,eng,t,superadmin,2021-11-25 01:30:04.082
L7696,ADETI-KONDJI,5,Localit̩,CNT195,fra,t,superadmin,2021-11-25 01:30:04.082
L7697,AFANTODJI-KONDJI,5,Locality,CNT195,eng,t,superadmin,2021-11-25 01:30:04.082
L7697,AFANTODJI-KONDJI,5,Localit̩,CNT195,fra,t,superadmin,2021-11-25 01:30:04.082
L7698,NOUTONKOU-KONDJI,5,Locality,CNT195,eng,t,superadmin,2021-11-25 01:30:04.082
L7698,NOUTONKOU-KONDJI,5,Localit̩,CNT195,fra,t,superadmin,2021-11-25 01:30:04.082
L7699,TONAKONDJI,5,Locality,CNT195,eng,t,superadmin,2021-11-25 01:30:04.082
L7699,TONAKONDJI,5,Localit̩,CNT195,fra,t,superadmin,2021-11-25 01:30:04.082
L7700,BEDJEME,5,Locality,CNT410,eng,t,superadmin,2021-11-25 01:30:04.082
L7700,BEDJEME,5,Localit̩,CNT410,fra,t,superadmin,2021-11-25 01:30:04.082
L7701,SKIPE-ADEGOU,5,Locality,CNT196,eng,t,superadmin,2021-11-25 01:30:04.082
L7701,SKIPE-ADEGOU,5,Localit̩,CNT196,fra,t,superadmin,2021-11-25 01:30:04.082
L7702,AFAGANDJI,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7702,AFAGANDJI,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7703,ATRAN,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7703,ATRAN,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7704,ATSAPE,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7704,ATSAPE,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7705,BADOUGBE,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7705,BADOUGBE,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7706,DAFOR,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7706,DAFOR,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7707,GBOLI,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7707,GBOLI,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7708,NOUSROUKOPE,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7708,NOUSROUKOPE,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7709,DEDJI,5,Locality,CNT197,eng,t,superadmin,2021-11-25 01:30:04.082
L7709,DEDJI,5,Localit̩,CNT197,fra,t,superadmin,2021-11-25 01:30:04.082
L7710,AGBOKOME,5,Locality,CNT198,eng,t,superadmin,2021-11-25 01:30:04.082
L7710,AGBOKOME,5,Localit̩,CNT198,fra,t,superadmin,2021-11-25 01:30:04.082
L7711,TABLIGBO,5,Locality,CNT198,eng,t,superadmin,2021-11-25 01:30:04.082
L7711,TABLIGBO,5,Localit̩,CNT198,fra,t,superadmin,2021-11-25 01:30:04.082
L7712,KPOKPO-KONDJI,5,Locality,CNT198,eng,t,superadmin,2021-11-25 01:30:04.082
L7712,KPOKPO-KONDJI,5,Localit̩,CNT198,fra,t,superadmin,2021-11-25 01:30:04.082
L7713,GAKONDJI,5,Locality,CNT198,eng,t,superadmin,2021-11-25 01:30:04.082
L7713,GAKONDJI,5,Localit̩,CNT198,fra,t,superadmin,2021-11-25 01:30:04.082
L7714,AGBLETA,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7714,AGBLETA,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7715,KPOKLI,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7715,KPOKLI,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7716,NOTSE,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7716,NOTSE,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7717,KPESSE-KOPE,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7717,KPESSE-KOPE,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7718,AHEPE,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7718,AHEPE,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7719,AKPOSSO,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7719,AKPOSSO,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7720,APEDOME,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7720,APEDOME,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7721,ASSIKOR,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7721,ASSIKOR,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7722,HEKPOE,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7722,HEKPOE,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7723,KPOWLA,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7723,KPOWLA,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7724,SEVA,5,Locality,CNT199,eng,t,superadmin,2021-11-25 01:30:04.082
L7724,SEVA,5,Localit̩,CNT199,fra,t,superadmin,2021-11-25 01:30:04.082
L7725,AKOUDOKPO,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7725,AKOUDOKPO,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7726,KOLEVE,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7726,KOLEVE,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7727,ANAGALI,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7727,ANAGALI,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7728,AGBEKOU,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7728,AGBEKOU,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7729,AVEHE,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7729,AVEHE,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7730,ESSE-NADJIN,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7730,ESSE-NADJIN,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7731,DJIGBE,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7731,DJIGBE,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7732,DAVOU,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7732,DAVOU,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7733,DZOGBE,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7733,DZOGBE,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7734,TCHEKPO,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7734,TCHEKPO,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7735,AVEDJI,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7735,AVEDJI,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7736,GOUGOUME,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7736,GOUGOUME,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7737,DEVE,5,Locality,CNT200,eng,t,superadmin,2021-11-25 01:30:04.082
L7737,DEVE,5,Localit̩,CNT200,fra,t,superadmin,2021-11-25 01:30:04.082
L7738,ADIKPE,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7738,ADIKPE,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7739,ADJOVE,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7739,ADJOVE,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7740,HAHO-KPODJI,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7740,HAHO-KPODJI,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7741,YOTOKOPECENTRE,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7741,YOTOKOPECENTRE,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7742,DOKOR,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7742,DOKOR,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7743,KPONDAVE,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7743,KPONDAVE,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7744,ZANGUERA-KOPE (MAYIKOU),5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7744,ZANGUERA-KOPE (MAYIKOU),5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7745,TOVE,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7745,TOVE,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7746,ETCHRAMI,5,Locality,CNT201,eng,t,superadmin,2021-11-25 01:30:04.082
L7746,ETCHRAMI,5,Localit̩,CNT201,fra,t,superadmin,2021-11-25 01:30:04.082
L7747,AGBOGUEDEHOE,5,Locality,CNT202,eng,t,superadmin,2021-11-25 01:30:04.082
L7747,AGBOGUEDEHOE,5,Localit̩,CNT202,fra,t,superadmin,2021-11-25 01:30:04.082
L7748,DALAGBAME,5,Locality,CNT202,eng,t,superadmin,2021-11-25 01:30:04.082
L7748,DALAGBAME,5,Localit̩,CNT202,fra,t,superadmin,2021-11-25 01:30:04.082
L7749,LAKATA,5,Locality,CNT202,eng,t,superadmin,2021-11-25 01:30:04.082
L7749,LAKATA,5,Localit̩,CNT202,fra,t,superadmin,2021-11-25 01:30:04.082
L7750,ATIKPATAFO,5,Locality,CNT202,eng,t,superadmin,2021-11-25 01:30:04.082
L7750,ATIKPATAFO,5,Localit̩,CNT202,fra,t,superadmin,2021-11-25 01:30:04.082
L7751,NDEWOME KONDJI,5,Locality,CNT202,eng,t,superadmin,2021-11-25 01:30:04.082
L7751,NDEWOME KONDJI,5,Localit̩,CNT202,fra,t,superadmin,2021-11-25 01:30:04.082
L7752,TEMANOU-KOPE,5,Locality,CNT202,eng,t,superadmin,2021-11-25 01:30:04.082
L7752,TEMANOU-KOPE,5,Localit̩,CNT202,fra,t,superadmin,2021-11-25 01:30:04.082
L7753,TRIME,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7753,TRIME,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7754,ASSOU-KONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7754,ASSOU-KONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7755,ADABADJI-KONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7755,ADABADJI-KONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7756,AHLEMEGNI-KONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7756,AHLEMEGNI-KONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7757,AMEBOUDANOU-KONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7757,AMEBOUDANOU-KONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7758,MESSEKO-KONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7758,MESSEKO-KONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7759,SIKAKONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7759,SIKAKONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7760,AVEGAME,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7760,AVEGAME,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7761,SEVA-TOKPLI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7761,SEVA-TOKPLI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7762,SIKA KONDJI,5,Locality,CNT205,eng,t,superadmin,2021-11-25 01:30:04.082
L7762,SIKA KONDJI,5,Localit̩,CNT205,fra,t,superadmin,2021-11-25 01:30:04.082
L7763,KOSSIDAME,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7763,KOSSIDAME,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7764,VODOUPE,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7764,VODOUPE,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7765,ZEVE,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7765,ZEVE,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7766,KLOHOME,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7766,KLOHOME,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7767,ASSIGAME,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7767,ASSIGAME,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7768,ATCHAME,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7768,ATCHAME,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7769,ZOGBE,5,Locality,CNT203,eng,t,superadmin,2021-11-25 01:30:04.082
L7769,ZOGBE,5,Localit̩,CNT203,fra,t,superadmin,2021-11-25 01:30:04.082
L7770,AHOAGAHOE,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7770,AHOAGAHOE,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7771,ATCHAHOE,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7771,ATCHAHOE,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7772,HOGNON KONDJI,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7772,HOGNON KONDJI,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7773,TOMETY KONDJI,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7773,TOMETY KONDJI,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7774,ALAKPADJI,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7774,ALAKPADJI,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7775,TOMETYKONDJI,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7775,TOMETYKONDJI,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7776,TETEKPO KOPE,5,Locality,CNT206,eng,t,superadmin,2021-11-25 01:30:04.082
L7776,TETEKPO KOPE,5,Localit̩,CNT206,fra,t,superadmin,2021-11-25 01:30:04.082
L7777,BATOE,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7777,BATOE,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7778,AVEGODOE,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7778,AVEGODOE,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7779,KODOHOE KANSIHOE,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7779,KODOHOE KANSIHOE,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7780,KODOHOE,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7780,KODOHOE,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7781,AGBEZOUDOHOE,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7781,AGBEZOUDOHOE,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7782,ADJANOU-KONDJI,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7782,ADJANOU-KONDJI,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7783,AGBAGAME,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7783,AGBAGAME,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7784,KLALEVEME,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7784,KLALEVEME,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7785,DZREKPON,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7785,DZREKPON,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7786,KOKOUHOE,5,Locality,CNT204,eng,t,superadmin,2021-11-25 01:30:04.082
L7786,KOKOUHOE,5,Localit̩,CNT204,fra,t,superadmin,2021-11-25 01:30:04.082
L7787,KOLO 1,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7787,KOLO 1,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7788,TSEVIE,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7788,TSEVIE,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7789,HETSIAVI,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7789,HETSIAVI,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7790,DALAVEMODJI,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7790,DALAVEMODJI,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7791,DAVIEMODJI,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7791,DAVIEMODJI,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7792,KPEI,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7792,KPEI,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7793,VILLE IV,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7793,VILLE IV,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7794,CENTRALE,5,Locality,CNT214,eng,t,superadmin,2021-11-25 01:30:04.082
L7794,CENTRALE,5,Localit̩,CNT214,fra,t,superadmin,2021-11-25 01:30:04.082
L7795,DIDOKPO,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L7795,DIDOKPO,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L7796,YOBO SEDZRO,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L7796,YOBO SEDZRO,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L7797,FONGBE BOETI,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L7797,FONGBE BOETI,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L7798,FONGBE DZOGBEDZI,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L7798,FONGBE DZOGBEDZI,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L7799,GATI SOUN,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L7799,GATI SOUN,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L7800,ADANGBE-KPEVE,5,Locality,CNT211,eng,t,superadmin,2021-11-25 01:30:04.082
L7800,ADANGBE-KPEVE,5,Localit̩,CNT211,fra,t,superadmin,2021-11-25 01:30:04.082
L7801,TOKPANOU,5,Locality,CNT213,eng,t,superadmin,2021-11-25 01:30:04.082
L7801,TOKPANOU,5,Localit̩,CNT213,fra,t,superadmin,2021-11-25 01:30:04.082
